GAME_DATE,last_name,first_name,Current Status,Reason
2024-03-31,Jones,Tyus,Out,"Injury/Illness-Back;Lumbosacral
sprain"
2024-03-31,Kuzma,Kyle,Questionable,Injury/Illness-RightHeel;Contusion
2024-03-31,Livers,Isaiah,Out,"Injury/Illness-RightHip;Joint
capsuleinflammation"
2024-03-31,Omoruyi,Eugene,Out,Injury/Illness-LeftAnkle;Sprain
2024-03-31,Shamet,Landry,Out,Injury/Illness-LeftCalf;Strain
2024-03-31,CouncilIV,Ricky,Available,-
2024-03-31,Covington,Robert,Out,Injury/Illness-LeftKnee;BoneBruise
2024-03-31,DowtinJr.,Jeff,Available,-
2024-03-31,Embiid,Joel,Out,"Injury/Illness-LeftKnee;Meniscus
Procedure"
2024-03-31,Melton,De'Anthony,Out,"Injury/Illness-Back;LumbarSpine
BoneStress"
2024-03-31,Agbaji,Ochai,Out,Injury/Illness-RightHip;Contusion
2024-03-31,Barnes,Scottie,Out,"Injury/Illness-LeftHand;Fracture-
fifthmetacarpal"
2024-03-31,Barrett,RJ,Questionable,"ReturntoCompetition
Reconditioning"
2024-03-31,Boucher,Chris,Out,"Injury/Illness-RightKnee;Partial
MCLtear"
2024-03-31,Carton,D.J.,Out,Injury/Illness-RightAnkle;Sprain
2024-03-31,Gueye,Mouhamadou,Questionable,Injury/Illness-Illness;Illness
2024-03-31,Poeltl,Jakob,Out,"Injury/Illness-LeftHand;Fifthfinger
tornligament"
2024-03-31,Quickley,Immanuel,Out,"ReturntoCompetition
Reconditioning"
2024-03-31,Ball,Lonzo,Out,Injury/Illness-LeftKnee;Surgery
2024-03-31,Caruso,Alex,Questionable,Injury/Illness-LeftAnkle;Sprain
2024-03-31,Dosunmu,Ayo,Questionable,"Injury/Illness-UpperRespiratory;
Illness"
2024-03-31,LaVine,Zach,Out,Injury/Illness-RightMidfoot;Surgery
2024-03-31,Phillips,Julian,Out,Injury/Illness-RightMidfoot;Sprain
2024-03-31,Williams,Patrick,Out,Injury/Illness-LeftMidfoot;Surgery
2024-03-31,Clark,Jaylen,Out,"Injury/Illness-RightAchillesTendon;
RuptureRehab"
2024-03-31,Edwards,Anthony,Questionable,"Injury/Illness-LeftMiddleFinger;
Dislocation/Sprain"
2024-03-31,Gobert,Rudy,Questionable,Injury/Illness-LeftRib;Sprain
2024-03-31,McLaughlin,Jordan,Questionable,"Injury/Illness-LeftShoulder;
Contusion"
2024-03-31,Towns,Karl-Anthony,Out,Injury/Illness-LeftMeniscus;Tear
2024-03-31,Doncic,Luka,Questionable,Injury/Illness-RightKnee;Soreness
2024-03-31,Green,Josh,Out,Injury/Illness-RightAnkle;Sprain
2024-03-31,Adams,Steven,Out,"Injury/Illness-RightKnee;PCL
Surgery"
2024-03-31,Eason,Tari,Out,Injury/Illness-LeftTibia;Surgery
2024-03-31,Sengun,Alperen,Out,Injury/Illness-RightAnkle;Sprain
2024-03-31,Whitmore,Cam,Probable,Injury/Illness-RightKnee;Sprain
2024-03-31,Kuminga,Jonathan,Questionable,"Injury/Illness-BilateralKnee;
Tendonitis"
2024-03-31,Saric,Dario,Out,"Injury/Illness-RightKnee;Lateral
JointLinePain"
2024-03-31,Thompson,Klay,Questionable,Injury/Illness-RightKnee;Tendonitis
2024-03-31,Bassey,Charles,Out,Injury/Illness-LeftAcl;Tear
2024-03-31,Johnson,Keldon,Out,Injury/Illness-LeftFoot;Sprain
2024-03-31,Sochan,Jeremy,Out,"Injury/Illness-LeftAnkle;
Impingement"
2024-03-31,Gilgeous-Alexander,Shai,Questionable,Injury/Illness-RightQuad;Contusion
2024-03-31,Anunoby,OG,Out,"Injury/Illness-RightElbow;Injury
Management"
2024-03-31,Burks,Alec,Probable,"Injury/Illness-RightShoulder;
Sprained"
2024-03-31,Hartenstein,Isaiah,Probable,Injury/Illness-RightWrist;Sprained
2024-03-31,Randle,Julius,Out,"Injury/Illness-RightShoulder;
Dislocated"
2024-03-31,Robinson,Mitchell,Questionable,Injury/Illness-LeftAnkle;Sprained
2024-03-31,Clarkson,Jordan,Out,Injury/Illness-LeftSI;Pain
2024-03-31,Collins,John,Questionable,Injury/Illness-Back;Spasms
2024-03-31,Markkanen,Lauri,Out,"Injury/Illness-RightShoulder;
Impingement"
2024-03-31,Huerter,Kevin,Out,"Injury/Illness-LeftShoulder;
Dislocation"
2024-03-31,Lyles,Trey,Questionable,Injury/Illness-LeftKnee;Sprain
2024-03-31,Monk,Malik,Out,Injury/Illness-RightKnee;Sprain
2024-03-31,Vezenkov,Sasha,Questionable,Injury/Illness-RightAnkle;Sprain
2024-04-01,Mathurin,Bennedict,Out,"Injury/Illness-RightShoulder;Labral
Tear"
2024-04-01,Brown,Jaylen,Questionable,Injury/Illness-LeftHand;Sprain
2024-04-01,Davison,JD,Out,Injury/Illness-LeftAnkle;Sprain
2024-04-01,Porzingis,Kristaps,Questionable,"Injury/Illness-RightHamstring;
InjuryManagement"
2024-04-01,Springer,Jaden,Questionable,"Injury/Illness-LeftKnee;
Tendinopathy"
2024-04-01,Aldama,Santi,Questionable,Injury/Illness-Illness;Illness
2024-04-01,Bane,Desmond,Out,Injury/Illness-Back;Soreness
2024-04-01,Konchar,John,Doubtful,Injury/Illness-RightPlantar;Fasciitis
2024-04-01,Morant,Ja,Out,"Injury/Illness-RightShoulder;Labral
Repair"
2024-04-01,Rose,Derrick,Out,"Injury/Illness-RightGroin;LowBack
InjuryRecovery"
2024-04-01,Smart,Marcus,Out,"Injury/Illness-RightRingFinger;
CentralSlipTear"
2024-04-01,WilliamsJr.,Vince,Out,"Injury/Illness-LeftPatellar;
Tendonitis"
2024-04-01,Williams,Ziaire,Out,"Injury/Illness-RightLowBack;Hip
FlexorStrain"
2024-04-01,Cunningham,Cade,Questionable,"Injury/Illness-LeftKnee;Injury
Management"
2024-04-01,Fontecchio,Simone,Out,"Injury/Illness-LeftGreatToe;
Contusion"
2024-04-01,Gibson,Taj,Doubtful,"Injury/Illness-RightHamstring;
Strain"
2024-04-01,Grimes,Quentin,Out,Injury/Illness-RightKnee;Contusion
2024-04-01,Sasser,Marcus,Questionable,"Injury/Illness-Illness;Upper
Respiratory"
2024-04-01,Stewart,Isaiah,Out,"Injury/Illness-RightHamstring;
Strain"
2024-04-01,Thompson,Ausar,Out,Injury/Illness-Illness;Medical
2024-04-01,Umude,Stanley,Out,Injury/Illness-RightAnkle;Fracture
2024-04-01,Brogdon,Malcolm,Out,"Injury/Illness-RightElbow;
Tendinitis"
2024-04-01,Camara,Toumani,Out,Injury/Illness-LeftRib;Fracture
2024-04-01,Grant,Jerami,Doubtful,"Injury/Illness-RightHamstring;
Strain"
2024-04-01,Minaya,Justin,Doubtful,Injury/Illness-RightIlium;Contusion
2024-04-01,Sharpe,Shaedon,Out,"Injury/Illness-LowerAbdominal;
Surgery"
2024-04-01,Simons,Anfernee,Out,Injury/Illness-LeftKnee;Tendinitis
2024-04-01,Thybulle,Matisse,Out,"Injury/Illness-RightAnkle;
Impingement"
2024-04-01,WilliamsIII,Robert,Out,"Injury/Illness-RightKnee;Ligament
Tear"
2024-04-01,Bey,Saddiq,Out,Injury/Illness-LeftKnee;TornACL
2024-04-01,Bufkin,Kobe,Questionable,Injury/Illness-LeftBigToe;Sprain
2024-04-01,Griffin,AJ,Out,Injury/Illness-RightAnkle;Sprain
2024-04-01,Gueye,Mouhamed,Out,Injury/Illness-RightUCL;Sprain
2024-04-01,Johnson,Jalen,Questionable,Injury/Illness-RightAnkle;Sprain
2024-04-01,Okongwu,Onyeka,Out,Injury/Illness-LeftBigToe;Sprain
2024-04-01,Young,Trae,Out,"Injury/Illness-LeftFifthFinger;Torn
Ligament"
2024-04-01,Lee,Damion,Out,"Injury/Illness-RightMeniscus;
Surgery"
2024-04-01,Alvarado,Jose,Out,Injury/Illness-RightOblique;Strain
2024-04-01,Ingram,Brandon,Out,"Injury/Illness-LeftKnee;Bone
Contusion"
2024-04-01,Zeller,Cody,Available,Injury/Illness-Face;Mask
2024-04-02,Davis,Anthony,Questionable,"Injury/Illness-LeftKnee;
Hyperextension"
2024-04-02,Hayes,Jaxson,Probable,Injury/Illness-LeftCalf;Contusion
2024-04-02,Hood-Schifino,Jalen,Out,Injury/Illness-LumbarDisc;Surgery
2024-04-02,James,LeBron,Questionable,"Injury/Illness-LeftAnkle;Peroneal
Tendinopathy"
2024-04-02,Vanderbilt,Jarred,Out,Injury/Illness-RightMid-foot;Sprain
2024-04-02,Vincent,Gabe,Out,"Injury/Illness-LeftKnee;Injury
Recovery"
2024-04-02,Wood,Christian,Out,Injury/Illness-LeftKnee;Surgery
2024-04-02,Agbaji,Ochai,Out,Injury/Illness-RightHip;Contusion
2024-04-02,Barnes,Scottie,Out,"Injury/Illness-LeftHand;Fracture;
ThirdMetacarpal"
2024-04-02,Barrett,RJ,Probable,"ReturntoCompetition
Reconditioning"
2024-04-02,Boucher,Chris,Out,"Injury/Illness-RightKnee;Patrial
MCLTear"
2024-04-02,Carton,D.J.,Out,Injury/Illness-RightAnkle;Sprain
2024-04-02,Poeltl,Jakob,Out,Injury/Illness-LeftHand;Torn
2024-04-02,Quickley,Immanuel,Probable,"ReturntoCompetition
Reconditioning"
2024-04-02,TrentJr.,Gary,Out,Rest
2024-04-02,Antetokounmpo,Giannis,Probable,"Injury/Illness-LeftHamstring;
Tendinopathy"
2024-04-02,Beauchamp,MarJon,Probable,Injury/Illness-Back;Spasms
2024-04-02,Beverley,Patrick,Probable,Injury/Illness-RightWrist;Sprain
2024-04-02,Galloway,Jaylin,Out,Injury/Illness-RightAnkle;Sprain
2024-04-02,Lillard,Damian,Out,Injury/Illness-RightGroin;Strain
2024-04-02,Middleton,Khris,Probable,Injury/Illness-LeftAnkle;Sprain
2024-04-02,Butler,Jared,Questionable,Injury/Illness-LeftAnkle;Sprain
2024-04-02,Coulibaly,Bilal,Out,Injury/Illness-RightWrist;Fracture
2024-04-02,Holmes,Richaun,Questionable,"Injury/Illness-LeftToe;Bigtoe
contusion"
2024-04-02,Jones,Tyus,Out,"Injury/Illness-Back;Lumbosacral
sprain"
2024-04-02,Kuzma,Kyle,Out,Injury/Illness-RightHeel;Contusion
2024-04-02,Livers,Isaiah,Out,"Injury/Illness-RightHip;Joint
capsuleInflammation"
2024-04-02,Shamet,Landry,Out,Injury/Illness-LeftCalf;Strain
2024-04-02,Anunoby,OG,Out,"Injury/Illness-RightElbow;
Tendinopathy"
2024-04-02,Randle,Julius,Out,"Injury/Illness-RightShoulder;
Dislocated"
2024-04-02,Robinson,Mitchell,Questionable,Injury/Illness-LeftAnkle;Sprained
2024-04-02,Herro,Tyler,Out,"Injury/Illness-RightFoot;Medial
Tendinitis"
2024-04-02,Jovic,Nikola,Probable,Injury/Illness-RightKnee;Contusion
2024-04-02,Martin,Caleb,Probable,"Injury/Illness-RightAnkle;
Discomfort"
2024-04-02,Richardson,Josh,Out,"Injury/Illness-RightShoulder;
Surgery"
2024-04-02,Robinson,Duncan,Probable,Injury/Illness-LeftFacet;Syndrome
2024-04-02,Rozier,Terry,Probable,Injury/Illness-LeftKnee;Contusion
2024-04-02,Gilgeous-Alexander,Shai,Questionable,Injury/Illness-RightQuad;Contusion
2024-04-02,Williams,Jalen,Questionable,Injury/Illness-LeftAnkle;Sprain
2024-04-02,Covington,Robert,Out,Injury/Illness-LeftKnee;BoneBruise
2024-04-02,Embiid,Joel,Out,"Injury/Illness-LeftKnee;Meniscus
Procedure"
2024-04-02,Maxey,Tyrese,Questionable,Injury/Illness-LeftHip;Tightness
2024-04-02,Melton,De'Anthony,Out,"Injury/Illness-Back;LumbarSpine
BoneStress"
2024-04-02,Adams,Steven,Out,"Injury/Illness-RightKnee;PCL
Surgery"
2024-04-02,Eason,Tari,Out,Injury/Illness-LeftTibia;Surgery
2024-04-02,Sengun,Alperen,Out,Injury/Illness-RightAnkle;Sprain
2024-04-02,Clark,Jaylen,Out,"Injury/Illness-RightAchillesTendon;
RuptureRehab"
2024-04-02,Towns,Karl-Anthony,Out,Injury/Illness-LeftMeniscus;Tear
2024-04-02,Jerome,Ty,Out,Injury/Illness-RightAnkle;Surgery
2024-04-02,Okoro,Isaac,Out,"Injury/Illness-RightGreatToe;
Soreness"
2024-04-02,PorterJr.,Craig,Out,Injury/Illness-Illness;Illness
2024-04-02,Wade,Dean,Out,Injury/Illness-RightKnee;Sprain
2024-04-02,Clarkson,Jordan,Out,Injury/Illness-LeftSI;Inflammation
2024-04-02,Collins,John,Out,Injury/Illness-Back;Spasms
2024-04-02,Markkanen,Lauri,Out,"Injury/Illness-RightShoulder;
Impingement"
2024-04-02,Barlow,Dominick,Out,Injury/Illness-LeftKnee;BoneBruise
2024-04-02,Bassey,Charles,Out,Injury/Illness-LeftAcl;Tear
2024-04-02,Johnson,Keldon,Out,Injury/Illness-LeftFoot;Sprain
2024-04-02,Sochan,Jeremy,Out,"Injury/Illness-LeftAnkle;
Impingement"
2024-04-02,Vassell,Devin,Out,"Injury/Illness-RightThirdMetatarsal
Head;StressReaction"
2024-04-02,Cancar,Vlatko,Out,Injury/Illness-LeftKnee;Surgery
2024-04-02,Gordon,Aaron,Probable,Injury/Illness-RightFoot;Strain
2024-04-02,Jokic,Nikola,Probable,"Injury/Illness-LeftHip;
Inflammation/Rightwrist
inflammation"
2024-04-02,Murray,Jamal,Questionable,"Injury/Illness-RightKnee;
Inflammation"
2024-04-02,Nnaji,Zeke,Out,"Injury/Illness-RightAdductor;
Tendinosis"
2024-04-02,Green,Josh,Out,Injury/Illness-RightAnkle;Sprain
2024-04-02,LivelyII,Dereck,Questionable,Injury/Illness-RightKnee;Soreness
2024-04-02,Kuminga,Jonathan,Questionable,"Injury/Illness-BilateralKnee;
Tendonitis"
2024-04-02,Saric,Dario,Out,"Injury/Illness-RightKnee;Lateral
JointLinePain"
2024-04-02,Thompson,Klay,Probable,Injury/Illness-RightKnee;Tendonitis
2024-04-02,Huerter,Kevin,Out,"Injury/Illness-LeftShoulder;
Dislocation"
2024-04-02,Monk,Malik,Out,Injury/Illness-RightKnee;Sprain
2024-04-03,Brogdon,Malcolm,Out,"Injury/Illness-RightElbow;
Tendinitis"
2024-04-03,Camara,Toumani,Out,Injury/Illness-LeftRib;Fracture
2024-04-03,Grant,Jerami,Doubtful,"Injury/Illness-RightHamstring;
Strain"
2024-04-03,Minaya,Justin,Doubtful,Injury/Illness-RightIlium;Contusion
2024-04-03,Sharpe,Shaedon,Out,"Injury/Illness-LowerAbdominal;
Surgery"
2024-04-03,Simons,Anfernee,Out,Injury/Illness-LeftKnee;Tendinitis
2024-04-03,Thybulle,Matisse,Out,"Injury/Illness-RightAnkle;
Impingement"
2024-04-03,WilliamsIII,Robert,Out,"Injury/Illness-RightKnee;Ligament
Tear"
2024-04-03,Ball,LaMelo,Out,"Injury/Illness-RightAnkle;
Tendinopathy"
2024-04-03,Bridges,Miles,Questionable,Injury/Illness-RightWrist;Contusion
2024-04-03,Curry,Seth,Out,Injury/Illness-RightAnkle;Sprain
2024-04-03,Martin,Cody,Out,Injury/Illness-LeftAnkle;Sprain
2024-04-03,Micic,Vasilije,Doubtful,Injury/Illness-RightShoulder;Strain
2024-04-03,Miller,Brandon,Questionable,Injury/Illness-RightWrist;Sprain
2024-04-03,Williams,Grant,Questionable,Injury/Illness-RightAnkle;Sprain
2024-04-03,Williams,Mark,Out,Injury/Illness-LowBack;Contusion
2024-04-03,Cunningham,Cade,Questionable,"Injury/Illness-LeftKnee;Injury
Management"
2024-04-03,Fontecchio,Simone,Out,"Injury/Illness-LeftGreatToe;
Contusion"
2024-04-03,Gibson,Taj,Doubtful,"Injury/Illness-RightHamstring;
Strain"
2024-04-03,Grimes,Quentin,Out,Injury/Illness-RightKnee;Contusion
2024-04-03,Sasser,Marcus,Questionable,"Injury/Illness-Illness;Upper
Respiratory"
2024-04-03,Stewart,Isaiah,Out,"Injury/Illness-RightHamstring;
Strain"
2024-04-03,Thompson,Ausar,Out,Injury/Illness-Illness;Medical
2024-04-03,Umude,Stanley,Out,Injury/Illness-RightAnkle;Fracture
2024-04-03,Bey,Saddiq,Out,Injury/Illness-LeftKnee;TornACL
2024-04-03,Griffin,AJ,Out,Injury/Illness-RightAnkle;Sprain
2024-04-03,Gueye,Mouhamed,Out,Injury/Illness-RightUCL;Sprain
2024-04-03,Okongwu,Onyeka,Out,Injury/Illness-LeftBigToe;Sprain
2024-04-03,Young,Trae,Out,"Injury/Illness-LeftFifthFinger;Torn
Ligament"
2024-04-03,Mathurin,Bennedict,Out,"Injury/Illness-RightShoulder;Labral
Tear"
2024-04-03,Turner,Myles,Questionable,"Injury/Illness-RightSecondFinger;
Sprained"
2024-04-03,Bates-Diop,Keita,Out,"Injury/Illness-RightTibia;Stress
Fracture"
2024-04-03,Johnson,Cameron,Probable,Injury/Illness-LeftBigToe;Sprain
2024-04-03,Simmons,Ben,Out,"Injury/Illness-LeftLowerBack;
NerveImpingement"
2024-04-03,SmithJr.,Dennis,Questionable,Injury/Illness-RightHip;Synovitis
2024-04-03,Whitehead,Dariq,Out,"Injury/Illness-LeftShin;Stress
Reaction"
2024-04-03,Brown,Jaylen,Questionable,Injury/Illness-LeftHand;Sprain
2024-04-03,Springer,Jaden,Questionable,"Injury/Illness-LeftKnee;
Tendinopathy"
2024-04-03,Bane,Desmond,Out,Injury/Illness-Back;Soreness
2024-04-03,Konchar,John,Doubtful,Injury/Illness-RightPlantar;Fasciitis
2024-04-03,Morant,Ja,Out,"Injury/Illness-RightShoulder;Labral
Repair"
2024-04-03,Rose,Derrick,Out,"Injury/Illness-RightGroin;LowBack
InjuryRecovery"
2024-04-03,Smart,Marcus,Out,"Injury/Illness-RightRingFinger;
CentralSlipTear"
2024-04-03,WilliamsJr.,Vince,Out,"Injury/Illness-LeftPatellar;
Tendonitis"
2024-04-03,Williams,Ziaire,Out,"Injury/Illness-RightLowBack;Hip
FlexorStrain"
2024-04-03,Houstan,Caleb,Questionable,Injury/Illness-RightAnkle;Sprain
2024-04-03,Alvarado,Jose,Out,Injury/Illness-RightOblique;Strain
2024-04-03,Ingram,Brandon,Out,"Injury/Illness-LeftKnee;Bone
Contusion"
2024-04-03,Zeller,Cody,Available,Injury/Illness-Face;Mask
2024-04-03,Allen,Grayson,Questionable,Injury/Illness-LeftHip;Soreness
2024-04-03,Lee,Damion,Out,"Injury/Illness-RightMeniscus;
Surgery"
2024-04-04,Green,Josh,Out,Injury/Illness-RightAnkle;Sprain
2024-04-04,LivelyII,Dereck,Out,Injury/Illness-RightKnee;Sprain
2024-04-04,Bamba,Mo,Questionable,Injury/Illness-N/a;Illness
2024-04-04,Covington,Robert,Out,"Injury/Illness-LeftKnee;BoneBruise
/Illness"
2024-04-04,Embiid,Joel,Questionable,"Injury/Illness-LeftKnee;Injury
Recovery"
2024-04-04,Harris,Tobias,Questionable,"Injury/Illness-LeftKnee;
Hyperextension"
2024-04-04,Maxey,Tyrese,Questionable,Injury/Illness-LeftHip;Tightness
2024-04-04,Melton,De'Anthony,Out,"Injury/Illness-Back;LumbarSpine
BoneStress"
2024-04-04,Herro,Tyler,Out,"Injury/Illness-RightFoot;Medial
Tendinitis"
2024-04-04,Jovic,Nikola,Available,Injury/Illness-RightKnee;Contusion
2024-04-04,Martin,Caleb,Available,"Injury/Illness-RightAnkle;
Discomfort"
2024-04-04,Richardson,Josh,Out,"Injury/Illness-RightShoulder;
Surgery"
2024-04-04,Robinson,Duncan,Available,Injury/Illness-LeftFacet;Syndrome
2024-04-04,Rozier,Terry,Available,Injury/Illness-LeftKnee;Contusion
2024-04-04,Huerter,Kevin,Out,"Injury/Illness-LeftShoulder;
Dislocation"
2024-04-04,Monk,Malik,Out,Injury/Illness-RightKnee;Sprain
2024-04-04,Anunoby,OG,Out,"Injury/Illness-RightElbow;
Tendinopathy"
2024-04-04,Hart,Josh,Questionable,Injury/Illness-RightWrist;Sprained
2024-04-04,Randle,Julius,Out,"Injury/Illness-RightShoulder;
Dislocated"
2024-04-04,Robinson,Mitchell,Questionable,"Injury/Illness-LeftAnkle;
Management"
2024-04-04,Kuminga,Jonathan,Questionable,"Injury/Illness-BilateralKnee;
Tendinitis"
2024-04-04,PaytonII,Gary,Probable,Injury/Illness-LeftAnkle;Soreness
2024-04-04,Adams,Steven,Out,"Injury/Illness-RightKnee;PCL
Surgery"
2024-04-04,Eason,Tari,Out,Injury/Illness-LeftTibia;Surgery
2024-04-04,Sengun,Alperen,Out,Injury/Illness-RightAnkle;Sprain
2024-04-04,Cancar,Vlatko,Out,Injury/Illness-LeftKnee;Surgery
2024-04-04,Gordon,Aaron,Probable,Injury/Illness-RightFoot;Strain
2024-04-04,Jokic,Nikola,Probable,"Injury/Illness-LeftHip;
Inflammation/Rightwrist
inflammation"
2024-04-04,Murray,Jamal,Questionable,"Injury/Illness-RightKnee;
Inflammation"
2024-04-04,Nnaji,Zeke,Doubtful,"Injury/Illness-RightAdductor;
Tendinosis"
2024-04-04,Leonard,Kawhi,Out,Injury/Illness-RightKnee;Soreness
2024-04-04,Primo,Joshua,Out,Injury/Illness-LeftAnkle;Sprain
2024-04-05,Gilgeous-Alexander,Shai,Out,Injury/Illness-RightQuad;Contusion
2024-04-05,Williams,Jalen,Doubtful,Injury/Illness-LeftAnkle;Sprain
2024-04-05,Mathurin,Bennedict,Out,"Injury/Illness-RightShoulder;Labral
Tear"
2024-04-05,Turner,Myles,Questionable,"Injury/Illness-Right2ndFinger;
Sprain"
2024-04-05,Houstan,Caleb,Questionable,Injury/Illness-RightAnkle;Sprain
2024-04-05,Bailey,Amari,Doubtful,Injury/Illness-N/a;Illness
2024-04-05,Ball,LaMelo,Out,"Injury/Illness-RightAnkle;
Tendinopathy"
2024-04-05,Bridges,Miles,Probable,Injury/Illness-RightWrist;Contusion
2024-04-05,Curry,Seth,Out,Injury/Illness-RightAnkle;Sprain
2024-04-05,Martin,Cody,Out,Injury/Illness-LeftAnkle;Sprain
2024-04-05,Micic,Vasilije,Probable,Injury/Illness-RightShoulder;Strain
2024-04-05,Miller,Brandon,Probable,Injury/Illness-RightWrist;Sprain
2024-04-05,Richards,Nick,Questionable,"Injury/Illness-RightPlantarFascia;
Discomfort"
2024-04-05,Williams,Grant,Probable,Injury/Illness-RightAnkle;Sprain
2024-04-05,Williams,Mark,Out,"Injury/Illness-LowBack;Injury
Recovery"
2024-04-05,Badji,Ibou,Questionable,Injury/Illness-LowerBack;Soreness
2024-04-05,Brogdon,Malcolm,Out,"Injury/Illness-RightElbow;
Tendinitis"
2024-04-05,Camara,Toumani,Out,Injury/Illness-LeftRib;Fracture
2024-04-05,Grant,Jerami,Doubtful,"Injury/Illness-RightHamstring;
Strain"
2024-04-05,Minaya,Justin,Questionable,Injury/Illness-RightIlium;Contusion
2024-04-05,Sharpe,Shaedon,Out,"Injury/Illness-LowerAbdominal;
Surgery"
2024-04-05,Simons,Anfernee,Out,Injury/Illness-RightKnee;Tendinitis
2024-04-05,Thybulle,Matisse,Out,"Injury/Illness-RightAnkle;
Impingement"
2024-04-05,WilliamsIII,Robert,Out,"Injury/Illness-RightKnee;Ligament
Tear"
2024-04-05,Avdija,Deni,Questionable,Injury/Illness-Head;Migraine
2024-04-05,BagleyIII,Marvin,Out,Injury/Illness-RightKnee;Sprain
2024-04-05,Coulibaly,Bilal,Out,Injury/Illness-RightWrist;Fracture
2024-04-05,Davis,Johnny,Questionable,Injury/Illness-LeftAnkle;Sprain
2024-04-05,Holmes,Richaun,Questionable,"Injury/Illness-LeftToe;Bigtoe
contusion"
2024-04-05,Jones,Tyus,Out,"Injury/Illness-Back;Lumbosacral
sprain"
2024-04-05,Kuzma,Kyle,Out,Injury/Illness-RightAnkle;Sprain
2024-04-05,Livers,Isaiah,Out,"Injury/Illness-RightHip;Joint
capsuleinflammation"
2024-04-05,Shamet,Landry,Out,Injury/Illness-LeftCalf;Strain
2024-04-05,Brown,Jaylen,Questionable,Injury/Illness-LeftHand;Sprain
2024-04-05,Springer,Jaden,Out,"Injury/Illness-LeftKnee;
Tendinopathy"
2024-04-05,White,Derrick,Questionable,Injury/Illness-LowBack;Contusion
2024-04-05,Cunningham,Cade,Out,"Injury/Illness-LeftKnee;Injury
Management"
2024-04-05,Fontecchio,Simone,Out,"Injury/Illness-LeftGreatToe;
Contusion"
2024-04-05,Gibson,Taj,Doubtful,"Injury/Illness-RightHamstring;
Strain"
2024-04-05,Grimes,Quentin,Out,Injury/Illness-RightKnee;Contusion
2024-04-05,Stewart,Isaiah,Out,"Injury/Illness-RightHamstring;
Strain"
2024-04-05,Thompson,Ausar,Out,Injury/Illness-Illness;Medical
2024-04-05,Umude,Stanley,Out,Injury/Illness-RightAnkle;Fracture
2024-04-05,Aldama,Santi,Out,Injury/Illness-RightFoot;Soreness
2024-04-05,Bane,Desmond,Out,Injury/Illness-Lumbar;DiscBulge
2024-04-05,Clarke,Brandon,Out,"Injury/Illness-LeftAchilles;Injury
Maintenance"
2024-04-05,JacksonJr.,Jaren,Out,"Injury/Illness-RightQuadriceps;
Tendonitis"
2024-04-05,Kennard,Luke,Doubtful,Injury/Illness-LeftKnee;Soreness
2024-04-05,Konchar,John,Out,Injury/Illness-RightPlantar;Fasciitis
2024-04-05,Morant,Ja,Out,"Injury/Illness-RightShoulder;Labral
Repair"
2024-04-05,Rose,Derrick,Out,"Injury/Illness-RightGroin;LowBack
InjuryRecovery"
2024-04-05,Smart,Marcus,Out,"Injury/Illness-RightRingFinger;
CentralSlipTear"
2024-04-05,WilliamsJr.,Vince,Out,"Injury/Illness-LeftPatellar;
Tendonitis"
2024-04-05,Williams,Ziaire,Out,"Injury/Illness-RightLowBack;Hip
FlexorStrain"
2024-04-05,Ball,Lonzo,Out,Injury/Illness-LeftKnee;Surgery
2024-04-05,Craig,Torrey,Probable,Injury/Illness-RightKnee;Sprain
2024-04-05,LaVine,Zach,Out,Injury/Illness-RightMidfoot;Surgery
2024-04-05,Phillips,Julian,Out,Injury/Illness-RightMidfoot;Sprain
2024-04-05,Williams,Patrick,Out,Injury/Illness-LeftMidfoot;Surgery
2024-04-05,Barlow,Dominick,Out,Injury/Illness-LeftKnee;BoneBruise
2024-04-05,Bassey,Charles,Out,Injury/Illness-LeftAcl;Tear
2024-04-05,Johnson,Keldon,Questionable,Injury/Illness-LeftFoot;Sprain
2024-04-05,Osman,Cedi,Out,Injury/Illness-RightAnkle;Sprain
2024-04-05,Sochan,Jeremy,Out,"Injury/Illness-LeftAnkle;
Impingement"
2024-04-05,Vassell,Devin,Out,"Injury/Illness-RightThirdMetatarsal
Head;StressReaction"
2024-04-05,Alvarado,Jose,Out,Injury/Illness-RightOblique;Strain
2024-04-05,Ingram,Brandon,Out,"Injury/Illness-LeftKnee;Bone
Contusion"
2024-04-05,Williamson,Zion,Questionable,Injury/Illness-LeftFinger;Contusion
2024-04-05,Zeller,Cody,Available,Injury/Illness-Face;Mask
2024-04-05,Agbaji,Ochai,Questionable,Injury/Illness-RightHip;Contusion
2024-04-05,Barnes,Scottie,Out,"Injury/Illness-LeftHand;Fracture;
ThirdMetacarpal"
2024-04-05,Boucher,Chris,Out,"Injury/Illness-RightKnee;Partial
MCLTear"
2024-04-05,Brown,Bruce,Questionable,Injury/Illness-RightKnee;Soreness
2024-04-05,Carton,D.J.,Out,Injury/Illness-RightAnkle;Sprain
2024-04-05,Poeltl,Jakob,Out,"Injury/Illness-LeftHand;Torn
Ligament;FifthFinger"
2024-04-05,TrentJr.,Gary,Questionable,Injury/Illness-Back;Spasms
2024-04-05,Antetokounmpo,Giannis,Questionable,"Injury/Illness-LeftHamstring;
Tendinopathy"
2024-04-05,Beauchamp,MarJon,Doubtful,Injury/Illness-RightAnkle;Sprain
2024-04-05,Beverley,Patrick,Questionable,Injury/Illness-RightAnkle;Sprain
